SYMBOL,CompanyName,compId,compFormat,linkId
MUKTAAGRICULTUR,Mukta Agricultur,42927,mukta-agricultur,mukta-agricultur-42927
MYSTICELECTRON,Mystic Electron.,42928,mystic-electron,mystic-electron-42928
PDSMFL,PDS Multi.,43069,pds-multi,pds-multi-43069
GENUSPAPER,Genus Paper & Bo,43083,genus-paper-bo,genus-paper-bo-43083
MEGANIRMAN,Mega Nirman,43091,mega-nirman,mega-nirman-43091
SUBHTEX,Subh Tex,43129,subh-tex,subh-tex-43129
SUNSTARREALTY,Sunstar Realty,43130,sunstar-realty,sunstar-realty-43130
COVIDHTECHNOLOG,Covidh Technolog,43151,covidh-technolog,covidh-technolog-43151
JITFINFRA,JITF Infra Logis,43205,jitf-infra-logis,jitf-infra-logis-43205
KAVITAFABRICS,Kavita Fabrics,43224,kavita-fabrics,kavita-fabrics-43224
HPCBIOSCI,HPC Biosci.,43228,hpc-biosci,hpc-biosci-43228
CHANNELNINE,Channel Nine,43229,channel-nine,channel-nine-43229
OPAL,Opal Luxury,43230,opal-luxury,opal-luxury-43230
SNOWMAN,Snowman Logistic,43309,snowman-logistic,snowman-logistic-43309
KIRANVYAPAR,Kiran Vyapar,43363,kiran-vyapar,kiran-vyapar-43363
SAMRUDDHIREALTY,Samruddhi Realty,43395,samruddhi-realty,samruddhi-realty-43395
GCMSECURIT,GCM Securit.,43396,gcm-securit,gcm-securit-43396
AIFL,Ashapura Inti.,43397,ashapura-inti,ashapura-inti-43397
ONESOURCETECHM,Onesource Techm.,43416,onesource-techm,onesource-techm-43416
RJBIOTECH,R J Bio-Tech,43417,r-j-bio-tech,r-j-bio-tech-43417
LAKHOTIAPOLY,Lakhotia Poly.,43418,lakhotia-poly,lakhotia-poly-43418
ICICINIFTY,ICICI Nifty ETF,43472,icici-nifty-etf,icici-nifty-etf-43472
SBISENSEXETF,SBI Sensex ETF,43473,sbi-sensex-etf,sbi-sensex-etf-43473
RELCNX100,R Shares CNX 100,43474,r-shares-cnx-100,r-shares-cnx-100-43474
FOCUSSUITESSOL,Focus Suites Sol,43528,focus-suites-sol,focus-suites-sol-43528
WONDERLA,Wonderla Holiday,43583,wonderla-holiday,wonderla-holiday-43583
ALORATRADING,Alora Trading,43590,alora-trading,alora-trading-43590
VIAANINDUSTRIES,Viaan Industries,43592,viaan-industries,viaan-industries-43592
INDIAFINSEC,India Finsec,43632,india-finsec,india-finsec-43632
KUSHAL,Kushal,43638,kushal,kushal-43638
EDYNAMICSSOLUT,eDynamics Solut.,43639,edynamics-solut,edynamics-solut-43639
SANGINITA,Sanginita Chemi.,43657,sanginita-chemi,sanginita-chemi-43657
ECSBIZTECH,ECS Biztech,43666,ecs-biztech,ecs-biztech-43666
FLFL,Future Lifestyle,43686,future-lifestyle,future-lifestyle-43686
GCMCOMMODITY,GCM Commodity,43757,gcm-commodity,gcm-commodity-43757
VKJINFRADEV,VKJ Infradev.,43767,vkj-infradev,vkj-infradev-43767
SILVERPOINTINF,Silverpoint Inf.,43768,silverpoint-inf,silverpoint-inf-43768
TIGERLOGISTICS,Tiger Logistics,43787,tiger-logistics,tiger-logistics-43787
ICICINF100,ICICI Pr.Nif.100,43790,icici-pr-nif-100,icici-pr-nif-100-43790
SATKARFINLEASE,Satkar Finlease,43805,satkar-finlease,satkar-finlease-43805
SRGSECURITIES,S R G Securities,43807,s-r-g-securities,s-r-g-securities-43807
NEWEVERTRADE,Newever Trade,43808,newever-trade,newever-trade-43808
VCUDATA,VCU Data,43812,vcu-data,vcu-data-43812
GREENLAM,Greenlam Industr,43814,greenlam-industr,greenlam-industr-43814
MITCON,Mitcon Consult.,43822,mitcon-consult,mitcon-consult-43822
STELLARCAPITAL,Stellar Capital,43827,stellar-capital,stellar-capital-43827
AMRAPALICAPITAL,Amrapali Capital,43829,amrapali-capital,amrapali-capital-43829
JPOLYINVST,Jindal Poly Inve,43863,jindal-poly-inve,jindal-poly-inve-43863
RELNIFTY,R Shares Nifty,43900,r-shares-nifty,r-shares-nifty-43900
GUJGASLTD,Gujarat Gas,43934,gujarat-gas,gujarat-gas-43934
TENTIWALAMETAL,Tentiwala Metal,43939,tentiwala-metal,tentiwala-metal-43939
DNAMEDIA,Diligent Media,43950,diligent-media,diligent-media-43950
JAMESWARRENTEA,James Warren Tea,43952,james-warren-tea,james-warren-tea-43952
SUYOGTELEMATICS,Suyog Telematics,43958,suyog-telematics,suyog-telematics-43958
RCIINDUSTRIES,RCI Industries,43964,rci-industries,rci-industries-43964
VANTAGEKNOWLEDG,Vantage Knowledg,43981,vantage-knowledg,vantage-knowledg-43981
INOXWIND,Inox Wind,43989,inox-wind,inox-wind-43989
CHEMTECHINDUST,Chemtech Indust.,43998,chemtech-indust,chemtech-indust-43998
AANANDALAKSHMI,Aananda Lakshmi,43999,aananda-lakshmi,aananda-lakshmi-43999
SHESHADRIINDUS,Sheshadri Indus.,44000,sheshadri-indus,sheshadri-indus-44000
CITYONSYSTEMS,Cityon Systems,44005,cityon-systems,cityon-systems-44005
NATHBIOGEN,Nath Bio-Genes,44041,nath-bio-genes,nath-bio-genes-44041
AGRITECH,Agri-Tech India,44042,agri-tech-india,agri-tech-india-44042
AGRIMONYCOMM,Agrimony Comm.,44073,agrimony-comm,agrimony-comm-44073
DTIL,Dhunseri Tea,44085,dhunseri-tea,dhunseri-tea-44085
POLYMACTHERMOF,Polymac Thermof.,44130,polymac-thermof,polymac-thermof-44130
LANCERCONTAINE,Lancer Containe.,44137,lancer-containe,lancer-containe-44137
UNISHIREURBAN,Unishire Urban,44177,unishire-urban,unishire-urban-44177
JAISUKHDEALERS,Jaisukh Dealers,44204,jaisukh-dealers,jaisukh-dealers-44204
LPNAVALENGG,L.P. Naval Engg.,44209,l-p-naval-engg,l-p-naval-engg-44209
BCP,B.C. Power,44227,b-c-power,b-c-power-44227
KARNIMATACOLD,Karnimata Cold,44230,karnimata-cold,karnimata-cold-44230
ANISHAIMPEX,Anisha Impex,44237,anisha-impex,anisha-impex-44237
GRACIOUSSOFTWAR,Gracious Softwar,44239,gracious-softwar,gracious-softwar-44239
SPSFINQUEST,SPS Finquest,44282,sps-finquest,sps-finquest-44282
WOMENSNEXT,Women's Next,44283,women-s-next,women-s-next-44283
SIMBHALS,Simbhaoli Sugar,44299,simbhaoli-sugar,simbhaoli-sugar-44299
ANUBHAVINFRAST,Anubhav Infrast.,44323,anubhav-infrast,anubhav-infrast-44323
OCEANAABIOTEK,Oceanaa Biotek,44331,oceanaa-biotek,oceanaa-biotek-44331
GOLDENCREST,Golden Crest,44358,golden-crest,golden-crest-44358
SHRIKRISHNAPRA,Shri Krishna Pra,44362,shri-krishna-pra,shri-krishna-pra-44362
QUESS,Quess Corp,44398,quess-corp,quess-corp-44398
HPL,HPL Electric,44404,hpl-electric,hpl-electric-44404
MADHUBANCONSTR,Madhuban Constr.,44411,madhuban-constr,madhuban-constr-44411
CPSEETF,CPSE ETF*,44412,cpse-etf,cpse-etf-44412
KDTRENDWEAR,K D Trend Wear,44413,k-d-trend-wear,k-d-trend-wear-44413
KANAKKRISHI,Kanak Krishi,44416,kanak-krishi,kanak-krishi-44416
JIGYASAINFRAST,Jigyasa Infrast.,44417,jigyasa-infrast,jigyasa-infrast-44417
AUTUMNBUILDERS,Autumn Builders,44418,autumn-builders,autumn-builders-44418
PARNAVSPORTS,Parnav Sports,44419,parnav-sports,parnav-sports-44419
DEKSONCASTINGS,Dekson Castings,44421,dekson-castings,dekson-castings-44421
SIROHIASONS,Sirohia & Sons,44422,sirohia-sons,sirohia-sons-44422
MONEYBOXXFIN,Moneyboxx Fin.,44424,moneyboxx-fin,moneyboxx-fin-44424
RBDENIMS,R&B Denims,44425,r-b-denims,r-b-denims-44425
PRABHATTELECOMS,Prabhat Telecoms,44429,prabhat-telecoms,prabhat-telecoms-44429
OASISTRADELINK,Oasis Tradelink,44436,oasis-tradelink,oasis-tradelink-44436
RELCONS,R Shares Comsum.,44493,r-shares-comsum,r-shares-comsum-44493
MATRIMONY,Matrimony.com,44500,matrimony-com,matrimony-com-44500
AARVI,Aarvi Encon,44508,aarvi-encon,aarvi-encon-44508
RELDIVOPP,R Shares DiviETF,44536,r-shares-divietf,r-shares-divietf-44536
VISTARAMAR,Vistar Amar,44544,vistar-amar,vistar-amar-44544
GCMCAPITAL,GCM Capital,44615,gcm-capital,gcm-capital-44615
LTTS,L&T Technology,44814,l-t-technology,l-t-technology-44814
NH,Narayana Hrudaya,45107,narayana-hrudaya,narayana-hrudaya-45107
PARAGMILK,Parag Milk Foods,45144,parag-milk-foods,parag-milk-foods-45144
STARLITPOWER,Starlit Power,45167,starlit-power,starlit-power-45167
TARANGPROJECTS,Tarang Projects,45496,tarang-projects,tarang-projects-45496
DIVINUSFABRICS,Divinus Fabrics,45662,divinus-fabrics,divinus-fabrics-45662
TARINIINTERNAT,Tarini Internat.,45663,tarini-internat,tarini-internat-45663
QUASARINDIA,Quasar India,45703,quasar-india,quasar-india-45703
PREMIERCHENNAI,Premier Chennai,45724,premier-chennai,premier-chennai-45724
BANSALROOFING,Bansal Roofing,45740,bansal-roofing,bansal-roofing-45740
NAVKARCORP,Navkar Corporat.,45748,navkar-corporat,navkar-corporat-45748
CREATIVEMERCHA,Creative Mercha.,45756,creative-mercha,creative-mercha-45756
GULFOILLUB,Gulf Oil Lubric.,45765,gulf-oil-lubric,gulf-oil-lubric-45765
SHIVAMSHREEBUSI,Shivamshree Busi,45766,shivamshree-busi,shivamshree-busi-45766
FRASERCO,Fraser & Co,45776,fraser-co,fraser-co-45776
CANOPYFINANCE,Canopy Finance,45781,canopy-finance,canopy-finance-45781
OMANSHENTERPRI,Omansh Enterpri.,45784,omansh-enterpri,omansh-enterpri-45784
SUPERNOVAADVERT,Supernova Advert,45791,supernova-advert,supernova-advert-45791
BDR,BDR Buildcon,45793,bdr-buildcon,bdr-buildcon-45793
ADARSHMERCANTIL,Adarsh Mercantil,45794,adarsh-mercantil,adarsh-mercantil-45794
BHANDERIINFRA,Bhanderi Infra.,45795,bhanderi-infra,bhanderi-infra-45795
APOLLOTRICOAT,Apollo Tricoat,45800,apollo-tricoat,apollo-tricoat-45800
TRIVIKRAMAINDS,Trivikrama Inds.,45814,trivikrama-inds,trivikrama-inds-45814
VISHAL,Vishal Fabrics,45815,vishal-fabrics,vishal-fabrics-45815
TRIVENIENTERPRI,Triveni Enterpri,45816,triveni-enterpri,triveni-enterpri-45816
FRUITIONVENTURE,Fruition Venture,45817,fruition-venture,fruition-venture-45817
AAVAS,AAVAS Financiers,45828,aavas-financiers,aavas-financiers-45828
ACHALINVESTMENT,Achal Investment,45829,achal-investment,achal-investment-45829
SOLISMARKETING,Solis Marketing,45834,solis-marketing,solis-marketing-45834
KHFM,KHFM Hospitality,45849,khfm-hospitality,khfm-hospitality-45849
NAYSAASECURI,Naysaa Securi.,45880,naysaa-securi,naysaa-securi-45880
ENCASHENTERT,Encash Entert.,45890,encash-entert,encash-entert-45890
SUULD,Suumaya Lifesty.,45895,suumaya-lifesty,suumaya-lifesty-45895
ULTRACABINDIA,Ultracab India,45909,ultracab-india,ultracab-india-45909
MAJESCO,Majesco,45914,majesco,majesco-45914
ARYAMANCAPITAL,Aryaman Capital,45919,aryaman-capital,aryaman-capital-45919
MOMAI,Momai Apparels,45921,momai-apparels,momai-apparels-45921
DRACONSULTANTS,DRA Consultants,45926,dra-consultants,dra-consultants-45926
ATISHAY,Atishay,45928,atishay,atishay-45928
YASHOINDUSTRIES,Yasho Industries,45929,yasho-industries,yasho-industries-45929
RSHARESSENSEX,R Shares Sensex,45943,r-shares-sensex,r-shares-sensex-45943
DHABRIYAPOLY,Dhabriya Poly.,45947,dhabriya-poly,dhabriya-poly-45947
VIBRANTGLOCAP,Vibrant Glo. Cap,45948,vibrant-glo-cap,vibrant-glo-cap-45948
CEINSYSTECH,Ceinsys Tech,45949,ceinsys-tech,ceinsys-tech-45949
HANMANFIT,Hanman Fit,45950,hanman-fit,hanman-fit-45950
LAURUSLABS,Laurus Labs,45955,laurus-labs,laurus-labs-45955
AMBER,Amber Enterp.,45967,amber-enterp,amber-enterp-45967
MRO,M R Organisation,45970,m-r-organisation,m-r-organisation-45970
CONTI,Continental Seed,46016,continental-seed,continental-seed-46016
PARTANIAPPLIANC,Partani Applianc,51463,partani-applianc,partani-applianc-51463
JLAINFRAVILLE,JLA Infraville,51468,jla-infraville,jla-infraville-51468
QVC,QVC Realty Co,51478,qvc-realty-co,qvc-realty-co-51478
JETINFRAVENTURE,Jet Infraventure,51488,jet-infraventure,jet-infraventure-51488
AAYUSHFOODHERB,AAYUSH FOOD&HERB,51492,aayush-food-herb,aayush-food-herb-51492
GENOMICVALLYBIO,GENOMIC VALLYBIO,51493,genomic-vallybio,genomic-vallybio-51493
CALLISTAINDUS,Callista Indus.,51512,callista-indus,callista-indus-51512
ARYANSHARE,Aryan Share,51532,aryan-share,aryan-share-51532
NEO,Neopolitan Pizza,52315,neopolitan-pizza,neopolitan-pizza-52315
EASTINDIASEC,EAST INDIA SEC.,52974,east-india-sec,east-india-sec-52974
SVARNIMTRDUD,SVARNIM TRD. UD.,54036,svarnim-trd-ud,svarnim-trd-ud-54036
APOORVALEASING,Apoorva Leasing,54748,apoorva-leasing,apoorva-leasing-54748
IDFCFIRSTB,IDFC First Bank,54759,idfc-first-bank,idfc-first-bank-54759
RADHAGOBINDCOMM,Radhagobind Comm,54764,radhagobind-comm,radhagobind-comm-54764
INTELLECT,Intellect Design,54769,intellect-design,intellect-design-54769
COFFEEDAY,Coffee Day Enter,54778,coffee-day-enter,coffee-day-enter-54778
SABRIMALAINDUS,Sabrimala Indus.,54801,sabrimala-indus,sabrimala-indus-54801
RAJKOTINVTRUST,RAJKOT INV.TRUST,54807,rajkot-inv-trust,rajkot-inv-trust-54807
VIRATLEASING,VIRAT LEASING,54811,virat-leasing,virat-leasing-54811
ALSTONETEXTILES,Alstone Textiles,54821,alstone-textiles,alstone-textiles-54821
EMERALDLEASFIN,EMERALD LEAS FIN,54835,emerald-leas-fin,emerald-leas-fin-54835
MASKINVEST,MASK INVESTMENTS,54840,mask-investments,mask-investments-54840
SYMBIOXINV,SYMBIOX INV,54848,symbiox-inv,symbiox-inv-54848
DECOROUSINVTRD,DECOROUS INV&TRD,54858,decorous-inv-trd,decorous-inv-trd-54858
REGENCYINV,REGENCY INV.,54872,regency-inv,regency-inv-54872
MAHAANIMPEX,MAHAAN IMPEX,54878,mahaan-impex,mahaan-impex-54878
CONSECUTVEINTD,CONSECUTVE IN&TD,54879,consecutve-in-td,consecutve-in-td-54879
MANGALAMSEEDS,MANGALAM SEEDS,55355,mangalam-seeds,mangalam-seeds-55355
GLOBE,GLOBE TEX.(I),58495,globe-tex-i,globe-tex-i-58495
KARNAVATIFIN,KARNAVATI FIN.,58662,karnavati-fin,karnavati-fin-58662
ASHARIAGENCIES,ASHARI AGENCIES,60074,ashari-agencies,ashari-agencies-60074
SSPNFINANCE,SSPN FINANCE,60838,sspn-finance,sspn-finance-60838
NIYOGINFINTECH,Niyogin Fintech,64793,niyogin-fintech,niyogin-fintech-64793
RAGHUVANSHAGRO,Raghuvansh Agro.,64808,raghuvansh-agro,raghuvansh-agro-64808
CAPTAINPIPES,Captain Pipes,64810,captain-pipes,captain-pipes-64810
AKMESTARHOUF,Akme Star Hou. F,64811,akme-star-hou-f,akme-star-hou-f-64811
OPCHAINS,O.P Chains,64812,o-p-chains,o-p-chains-64812
SVPHOUSING,SVP Housing,64816,svp-housing,svp-housing-64816
AANCHALISPAT,Aanchal Ispat,64819,aanchal-ispat,aanchal-ispat-64819
MAJESTICRESEARC,Majestic Researc,64823,majestic-researc,majestic-researc-64823
MONTECARLO,Monte Carlo Fas.,64824,monte-carlo-fas,monte-carlo-fas-64824
ADHIRAJDISTRIB,Adhiraj Distrib.,64826,adhiraj-distrib,adhiraj-distrib-64826
GOKULSOLUTIONS,Gokul Solutions,64827,gokul-solutions,gokul-solutions-64827
HASLIFESTYLE,Has Lifestyle,64830,has-lifestyle,has-lifestyle-64830
SYLPHEDUCATION,Sylph Education,64838,sylph-education,sylph-education-64838
MANAKALUCO,Manaksia Alumi.,64845,manaksia-alumi,manaksia-alumi-64845
MANAKSTEEL,Manaksia Steels,64846,manaksia-steels,manaksia-steels-64846
MANAKCOAT,Manaksia Coated,64847,manaksia-coated,manaksia-coated-64847
BKMINDST,BKM Industries,64848,bkm-industries,bkm-industries-64848
TMRVL,Mandhana Retail,64851,mandhana-retail,mandhana-retail-64851
3RDROCK,3rd Rock,64852,3rd-rock,3rd-rock-64852
FRANKLININDUST,Franklin Indust.,64875,franklin-indust,franklin-indust-64875
MANPASAND,Manpasand Bever.,64887,manpasand-bever,manpasand-bever-64887
SANASATECHFEB,Sanasa Tech Feb,64900,sanasa-tech-feb,sanasa-tech-feb-64900
KOTAKBKETF,Kotak Bank ETF,64930,kotak-bank-etf,kotak-bank-etf-64930
AMSONSAPPARELS,Amsons Apparels,64949,amsons-apparels,amsons-apparels-64949
LICNETFGSC,LIC Nom GSec ETF,64950,lic-nom-gsec-etf,lic-nom-gsec-etf-64950
MEENAKSHIENTER,Meenakshi Enter.,64981,meenakshi-enter,meenakshi-enter-64981
UFO,UFO Moviez,65118,ufo-moviez,ufo-moviez-65118
A1ACID,A-1 Acid,65131,a-1-acid,a-1-acid-65131
HARISHTEXTILE,Harish Textile,65149,harish-textile,harish-textile-65149
JSLHISAR,Jindal Stain. Hi,65191,jindal-stain-hi,jindal-stain-hi-65191
SPRAYKINGAGRO,Sprayking Agro.,65216,sprayking-agro,sprayking-agro-65216
CAPTAINTECHNO,Captain Techno.,65219,captain-techno,captain-techno-65219
METROPOLIS,Metropolis Healt,65221,metropolis-healt,metropolis-healt-65221
ACCURACY,Accuracy Shippi.,65240,accuracy-shippi,accuracy-shippi-65240
SRIAMARNAFIN,Sri Amarna. Fin.,65252,sri-amarna-fin,sri-amarna-fin-65252
PANAFICINDUSTRI,Panafic Industri,65253,panafic-industri,panafic-industri-65253
HECPROJECT,HEC Infra Proj.,65297,hec-infra-proj,hec-infra-proj-65297
MIHIKAINDUST,Mihika Indust.,65316,mihika-indust,mihika-indust-65316
VANICOMMERCIAL,Vani Commercial,65384,vani-commercial,vani-commercial-65384
TIRUPATIFL,Tirupati Forge,65411,tirupati-forge,tirupati-forge-65411
VISHALBEARINGS,Vishal Bearings,65431,vishal-bearings,vishal-bearings-65431
BRNL,Bharat Road,65437,bharat-road,bharat-road-65437
SPACEAGEPRODUCT,Spaceage Product,65456,spaceage-product,spaceage-product-65456
WEBELEMENT,Web Element,65481,web-element,web-element-65481
PDMJEPAPER,Pudumjee Paper,65524,pudumjee-paper,pudumjee-paper-65524
BSHSL,Bombay Super Hyb,65562,bombay-super-hyb,bombay-super-hyb-65562
MERCANTILEVENT,Mercantile Vent.,65601,mercantile-vent,mercantile-vent-65601
ADLABS,Adlabs Entert.,65688,adlabs-entert,adlabs-entert-65688
CROMPTON,Crompton Gr. Con,65733,crompton-gr-con,crompton-gr-con-65733
AGIINFRA,AGI Infra,65734,agi-infra,agi-infra-65734
GBLINDUSTRIES,GBL Industries,65777,gbl-industries,gbl-industries-65777
KALPACOMMER,Kalpa Commer.,65789,kalpa-commer,kalpa-commer-65789
BALKRISHNA,Balkrishna Paper,65804,balkrishna-paper,balkrishna-paper-65804
GANGESSECU,Ganges Securitie,65807,ganges-securitie,ganges-securitie-65807
MAGADSUGAR,Magadh Sugar,65809,magadh-sugar,magadh-sugar-65809
AVADHSUGAR,Avadh Sugar,65810,avadh-sugar,avadh-sugar-65810
FILTRACONSULT,Filtra Consult.,65827,filtra-consult,filtra-consult-65827
ATHENACONSTRUC,Athena Construc.,65828,athena-construc,athena-construc-65828
PALASHSECU,Palash Securi.,65835,palash-securi,palash-securi-65835
YOGYAENTERPRISE,Yogya Enterprise,65837,yogya-enterprise,yogya-enterprise-65837
INFIBEAM,Infibeam Avenues,65841,infibeam-avenues,infibeam-avenues-65841
JIYAECO,Jiya Eco-Product,65851,jiya-eco-product,jiya-eco-product-65851
GALAGLOBAL,Gala Global,65853,gala-global,gala-global-65853
SETFNN50,SBI Nifty Next50,65854,sbi-nifty-next50,sbi-nifty-next50-65854
SETFNIFBK,SBI ETF Nif.Bank,65855,sbi-etf-nif-bank,sbi-etf-nif-bank-65855
SBIETFBSE100,SBI ETF BSE 100,65856,sbi-etf-bse-100,sbi-etf-bse-100-65856
FRANKLINLEASING,Franklin Leasing,65859,franklin-leasing,franklin-leasing-65859
TEJNAKSHHEALTH,Tejnaksh Health.,65863,tejnaksh-health,tejnaksh-health-65863
SHAIVAL,Shaival Reality,65868,shaival-reality,shaival-reality-65868
INFOBEAN,InfoBeans Tech.,65878,infobeans-tech,infobeans-tech-65878
FINEORG,Fine Organic,65893,fine-organic,fine-organic-65893
BLUEBLOODVENTU,Blueblood Ventu,65910,blueblood-ventu,blueblood-ventu-65910
WAAREETECH,Waaree Tech.,65911,waaree-tech,waaree-tech-65911
PECOSHOTELS,Pecos Hotels,65915,pecos-hotels,pecos-hotels-65915
JUNCTIONFABRICS,Junction Fabrics,65916,junction-fabrics,junction-fabrics-65916
AMBITIONMICA,Ambition Mica,65918,ambition-mica,ambition-mica-65918
SHYAMCENT,Shyam Century,65921,shyam-century,shyam-century-65921
ZEALAQUA,Zeal Aqua,65953,zeal-aqua,zeal-aqua-65953
CAMSONSEEDS,Camson Seeds,65986,camson-seeds,camson-seeds-65986
ABNINT,A B N Intercorp,66000,a-b-n-intercorp,a-b-n-intercorp-66000
PRITIKAAUTOCAST,Pritika Autocast,66002,pritika-autocast,pritika-autocast-66002
LAYLATEXTILE,Layla Textile,66018,layla-textile,layla-textile-66018
ELITE,Elite Conductors,66041,elite-conductors,elite-conductors-66041
FRETAIL,Future Retail,66042,future-retail,future-retail-66042
VAKSONSAUTOMOB,Vaksons Automob.,66072,vaksons-automob,vaksons-automob-66072
NIFTYEES,Edel. Nifty EES,66073,edel-nifty-ees,edel-nifty-ees-66073
MMNL,MIG Media Neuron,66134,mig-media-neuron,mig-media-neuron-66134
SPISYS,Spisys,66183,spisys,spisys-66183
ERIS,ERIS Lifescience,66197,eris-lifescience,eris-lifescience-66197
MISHKAEXIM,Mishka Exim,66214,mishka-exim,mishka-exim-66214
VMVHOLIDAYS,VMV Holidays,66215,vmv-holidays,vmv-holidays-66215
SABEVENTS,SAB Events,66221,sab-events,sab-events-66221
RUDRAGLOBAL,Rudra Global,66223,rudra-global,rudra-global-66223
SUNCARETRADERS,Suncare Traders,66224,suncare-traders,suncare-traders-66224
AMRAPALIFINCAP,Amrapali Fincap,66247,amrapali-fincap,amrapali-fincap-66247
HINDCON,Hindcon Chemical,66261,hindcon-chemical,hindcon-chemical-66261
ADANITRANS,Adani Transmissi,66273,adani-transmissi,adani-transmissi-66273
THINKINKSTUDIO,Think Ink Studio,66284,think-ink-studio,think-ink-studio-66284
BIGBLOC,BIGBLOC Const.,66318,bigbloc-const,bigbloc-const-66318
RELNV20,R Shares NV20,66326,r-shares-nv20,r-shares-nv20-66326
LEGACYMERCANTIL,Legacy Mercantil,66361,legacy-mercantil,legacy-mercantil-66361
KAWIRES,K A Wires,66378,k-a-wires,k-a-wires-66378
PAR,Par Drugs & Che.,66408,par-drugs-che,par-drugs-che-66408
GIRRESORTS,GIR Natureview,66413,gir-natureview,gir-natureview-66413
SAKAR,Sakar Healthcare,66415,sakar-healthcare,sakar-healthcare-66415
LOYALEQUIPMENTS,Loyal Equipments,66424,loyal-equipments,loyal-equipments-66424
BHALCHANDR,Bhalchandram,66452,bhalchandram,bhalchandram-66452
HCKKVENTURES,HCKK Ventures,66514,hckk-ventures,hckk-ventures-66514
GRANDEURPRODUCT,Grandeur Product,66520,grandeur-product,grandeur-product-66520
JYOTIRGAMYAENT,Jyotirgamya Ent.,66538,jyotirgamya-ent,jyotirgamya-ent-66538
EMKAYTOOLS,Emkay Taps & Cut,66539,emkay-taps-cut,emkay-taps-cut-66539
SETFNIF50,SBI-ETF Nifty 50,66551,sbi-etf-nifty-50,sbi-etf-nifty-50-66551
TAALENTERPRISES,TAAL Enterprises,66569,taal-enterprises,taal-enterprises-66569
QUICKHEAL,Quick Heal,66574,quick-heal,quick-heal-66574
SRIKRISHNACON,Sri Krishna Con.,66582,sri-krishna-con,sri-krishna-con-66582
PBFILMS,P. B. Films,66585,p-b-films,p-b-films-66585
AHIMSA,Ahimsa Indust.,66592,ahimsa-indust,ahimsa-indust-66592
MHHL,Mohini Health,66609,mohini-health,mohini-health-66609
CAPCO,Capco Industries,66621,capco-industries,capco-industries-66621
HUSYSLTD,Husys Consulting,66673,husys-consulting,husys-consulting-66673
AVENTUS,Aventus Buildcon,66682,aventus-buildcon,aventus-buildcon-66682
ACEWINAGRITECK,Acewin Agriteck,66758,acewin-agriteck,acewin-agriteck-66758
BELLACASA,Bella Casa,66759,bella-casa,bella-casa-66759
PERFECT,Perfect Infraeng,66762,perfect-infraeng,perfect-infraeng-66762
BHARATWIRE,Bharat Wire,66768,bharat-wire,bharat-wire-66768
UTISENSETF,UTI Sensex ETF,66787,uti-sensex-etf,uti-sensex-etf-66787
UTINIFTETF,UTI Nifty ETF,66788,uti-nifty-etf,uti-nifty-etf-66788
NISHTHAFINANCE,Nishtha Finance,66798,nishtha-finance,nishtha-finance-66798
SANGHVIBRANDS,Sanghvi Brands,66836,sanghvi-brands,sanghvi-brands-66836
PATDIAMJEWELLER,Patdiam Jeweller,66869,patdiam-jeweller,patdiam-jeweller-66869
PRITIKAAUTO,Pritika Auto,66889,pritika-auto,pritika-auto-66889
NAVIGANTCORP,Navigant Corp.,66908,navigant-corp,navigant-corp-66908
NARAYANISTEELS,Narayani Steels,66910,narayani-steels,narayani-steels-66910
SWAGTAMTRADING,Swagtam Trading,66950,swagtam-trading,swagtam-trading-66950
